user_id,total_votes,unique_days,first_vote,last_vote,active_days,cohort_day,retention_day8,ret_group,ret_group_over,ret_group_under,gender,group_id,school_id,grade,total_votes_received,opposite_votes_received,opposite_vote_ratio,same_gender_votes_received
873584,104,2,2023-05-05,2023-05-06,1,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,9893.0,352.0,2.0,105,58,0.5523809523809524,47
873586,37,4,2023-05-03,2023-06-02,30,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8509.0,369.0,1.0,215,14,0.06511627906976744,201
873587,69,5,2023-05-03,2023-05-08,5,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,6506.0,369.0,1.0,252,85,0.3373015873015873,167
873588,88,6,2023-05-03,2023-05-15,12,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,6506.0,369.0,1.0,125,37,0.296,88
873597,250,9,2023-05-03,2023-05-12,9,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8509.0,369.0,1.0,156,7,0.04487179487179487,149
873602,233,8,2023-05-03,2023-05-11,8,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8509.0,369.0,1.0,166,10,0.060240963855421686,156
873614,15,3,2023-05-03,2023-05-06,3,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8509.0,369.0,1.0,225,8,0.035555555555555556,217
873634,19,2,2023-05-03,2023-05-04,1,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,2481.0,369.0,2.0,123,29,0.23577235772357724,94
873635,57,4,2023-05-03,2023-05-09,6,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,2481.0,369.0,2.0,91,36,0.3956043956043956,55
873636,847,21,2023-05-03,2023-07-11,69,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9902.0,369.0,2.0,266,90,0.3383458646616541,176
873646,82,6,2023-05-03,2023-05-12,9,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9771.0,369.0,1.0,143,38,0.26573426573426573,105
873680,58,5,2023-05-03,2023-05-16,13,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,1058.0,369.0,2.0,291,80,0.27491408934707906,211
873691,263,9,2023-05-03,2023-05-30,27,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,321.0,369.0,2.0,350,147,0.42,203
873702,754,14,2023-05-03,2023-05-17,14,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8509.0,369.0,1.0,379,59,0.15567282321899736,320
873726,305,9,2023-05-03,2023-07-11,69,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9820.0,369.0,1.0,575,346,0.6017391304347826,229
873730,257,10,2023-05-03,2023-07-11,69,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,838.0,369.0,1.0,204,35,0.1715686274509804,169
873733,123,6,2023-05-03,2023-05-08,5,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8872.0,369.0,2.0,126,17,0.1349206349206349,109
873738,234,11,2023-05-03,2023-07-12,70,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9789.0,369.0,2.0,254,24,0.09448818897637795,230
873740,149,6,2023-05-03,2023-05-11,8,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8509.0,369.0,1.0,254,67,0.2637795275590551,187
873770,275,11,2023-05-03,2023-05-20,17,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,838.0,369.0,1.0,369,89,0.24119241192411925,280
873809,172,9,2023-05-04,2023-06-04,31,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9925.0,369.0,2.0,88,23,0.26136363636363635,65
873899,411,12,2023-05-03,2023-06-05,33,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,2481.0,369.0,2.0,98,31,0.3163265306122449,67
873933,217,8,2023-05-03,2023-05-27,24,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,916.0,369.0,1.0,368,143,0.38858695652173914,225
873957,204,8,2023-05-03,2023-05-14,11,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8512.0,369.0,1.0,99,36,0.36363636363636365,63
873965,227,6,2023-05-03,2023-05-11,8,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8512.0,369.0,1.0,484,186,0.384297520661157,298
874002,333,24,2023-05-03,2023-06-16,44,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,3833.0,271.0,1.0,238,87,0.36554621848739494,151
874009,320,11,2023-05-03,2023-06-02,30,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9952.0,369.0,2.0,314,73,0.23248407643312102,241
874025,129,6,2023-05-03,2023-05-09,6,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,3560.0,369.0,2.0,186,28,0.15053763440860216,158
874052,2,1,2023-05-03,2023-05-03,0,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8512.0,369.0,1.0,77,14,0.18181818181818182,63
874085,95,9,2023-05-03,2023-05-24,21,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,3944.0,271.0,2.0,66,15,0.22727272727272727,51
874129,290,12,2023-05-03,2023-05-19,16,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8512.0,369.0,1.0,418,108,0.2583732057416268,310
874134,252,12,2023-05-03,2023-05-16,13,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8438.0,369.0,1.0,234,48,0.20512820512820512,186
874140,262,5,2023-05-03,2023-05-09,6,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8512.0,369.0,1.0,225,39,0.17333333333333334,186
874146,217,10,2023-05-03,2023-05-27,24,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9902.0,369.0,2.0,136,20,0.14705882352941177,116
874151,138,11,2023-05-03,2023-06-25,53,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8509.0,369.0,1.0,74,6,0.08108108108108109,68
874152,103,5,2023-05-03,2023-05-09,6,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8512.0,369.0,1.0,336,160,0.47619047619047616,176
874156,289,10,2023-05-03,2023-06-01,29,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8512.0,369.0,1.0,132,65,0.49242424242424243,67
874162,429,15,2023-05-03,2023-07-17,75,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8512.0,369.0,1.0,384,157,0.4088541666666667,227
874167,6,2,2023-05-10,2023-05-12,2,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,4808.0,271.0,1.0,9,5,0.5555555555555556,4
874169,139,6,2023-05-03,2023-05-09,6,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8512.0,369.0,1.0,198,89,0.4494949494949495,109
874170,74,3,2023-05-03,2023-05-05,2,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8512.0,369.0,1.0,251,120,0.47808764940239046,131
874179,342,8,2023-05-03,2023-05-24,21,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8512.0,369.0,1.0,226,73,0.3230088495575221,153
874184,236,7,2023-05-03,2023-05-09,6,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8512.0,369.0,1.0,154,25,0.16233766233766234,129
874193,72,5,2023-05-03,2023-06-04,32,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9925.0,369.0,2.0,217,72,0.3317972350230415,145
874195,204,7,2023-05-04,2023-05-10,6,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,8512.0,369.0,1.0,35,12,0.34285714285714286,23
874215,64,3,2023-05-03,2023-05-05,2,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,3560.0,369.0,2.0,235,92,0.39148936170212767,143
874248,31,1,2023-05-03,2023-05-03,0,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9789.0,369.0,2.0,101,37,0.36633663366336633,64
874256,38,3,2023-05-03,2023-05-07,4,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9789.0,369.0,2.0,247,41,0.1659919028340081,206
874265,192,11,2023-05-03,2023-06-02,30,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9789.0,369.0,2.0,324,91,0.2808641975308642,233
874272,129,11,2023-05-03,2023-05-28,25,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9789.0,369.0,2.0,80,9,0.1125,71
874284,11,2,2023-05-05,2023-05-08,3,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,9081.0,369.0,1.0,258,150,0.5813953488372093,108
874294,214,5,2023-05-03,2023-05-07,4,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9771.0,369.0,1.0,123,19,0.15447154471544716,104
874304,151,8,2023-05-03,2023-05-18,15,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,930.0,369.0,1.0,356,121,0.3398876404494382,235
874305,195,13,2023-05-03,2023-06-09,37,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,1058.0,369.0,2.0,220,40,0.18181818181818182,180
874306,15,2,2023-05-03,2023-05-04,1,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9925.0,369.0,2.0,82,15,0.18292682926829268,67
874350,88,5,2023-05-03,2023-05-28,25,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,930.0,369.0,1.0,143,28,0.1958041958041958,115
874373,1,1,2023-05-13,2023-05-13,0,2023-05-13,0.46419098143236076,50 미만,,50 미만,M,4048.0,271.0,2.0,19,1,0.05263157894736842,18
874376,719,25,2023-05-03,2023-06-10,38,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,4773.0,369.0,2.0,179,56,0.3128491620111732,123
874385,89,4,2023-05-03,2023-05-16,13,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8872.0,369.0,2.0,180,19,0.10555555555555556,161
874386,388,13,2023-05-03,2023-07-11,69,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8509.0,369.0,1.0,518,190,0.3667953667953668,328
874400,204,11,2023-05-03,2023-05-18,15,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,5951.0,4516.0,1.0,126,29,0.23015873015873015,97
874402,334,13,2023-05-03,2023-07-19,77,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9952.0,369.0,2.0,226,22,0.09734513274336283,204
874403,361,22,2023-05-03,2023-07-11,69,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,5951.0,4516.0,1.0,170,55,0.3235294117647059,115
874404,69,5,2023-05-03,2023-05-07,4,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,930.0,369.0,1.0,144,72,0.5,72
874420,185,7,2023-05-03,2023-05-16,13,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8509.0,369.0,1.0,228,92,0.40350877192982454,136
874427,18,4,2023-05-03,2023-05-08,5,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8512.0,369.0,1.0,285,29,0.10175438596491228,256
874433,78,5,2023-05-03,2023-05-13,10,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,6506.0,369.0,1.0,58,0,0.0,58
874470,290,5,2023-05-03,2023-05-07,4,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9820.0,369.0,1.0,187,74,0.39572192513368987,113
874473,286,13,2023-05-03,2023-05-17,14,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9056.0,369.0,2.0,153,44,0.2875816993464052,109
874475,332,13,2023-05-03,2023-05-29,26,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8438.0,369.0,1.0,344,61,0.17732558139534885,283
874499,406,14,2023-05-03,2023-06-04,32,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,915.0,369.0,1.0,320,64,0.2,256
874508,157,10,2023-05-03,2023-05-21,18,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,321.0,369.0,2.0,174,98,0.5632183908045977,76
874517,445,19,2023-05-03,2023-06-19,47,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,10018.0,4516.0,2.0,357,91,0.2549019607843137,266
874521,156,9,2023-05-03,2023-05-20,17,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9393.0,4516.0,2.0,354,81,0.2288135593220339,273
874544,174,5,2023-05-03,2023-05-07,4,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8509.0,369.0,1.0,271,83,0.3062730627306273,188
874553,82,11,2023-05-03,2023-05-27,24,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9505.0,4516.0,2.0,89,24,0.2696629213483146,65
874557,176,15,2023-05-03,2023-05-27,24,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9902.0,369.0,2.0,127,37,0.29133858267716534,90
874566,146,11,2023-05-03,2023-07-21,79,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,4296.0,271.0,1.0,57,48,0.8421052631578947,9
874569,142,12,2023-05-07,2023-05-28,21,2023-05-07,0.3904761904761905,50 미만,,50 미만,F,8338.0,4516.0,1.0,124,25,0.20161290322580644,99
874587,508,17,2023-05-03,2023-05-29,26,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,5951.0,4516.0,1.0,264,32,0.12121212121212122,232
874596,246,4,2023-05-04,2023-05-07,3,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9465.0,4516.0,2.0,175,104,0.5942857142857143,71
874597,229,9,2023-05-03,2023-05-15,12,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9393.0,4516.0,2.0,165,40,0.24242424242424243,125
874600,41,4,2023-05-03,2023-05-08,5,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,5287.0,4516.0,1.0,173,76,0.4393063583815029,97
874601,268,9,2023-05-03,2023-05-28,25,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8545.0,4516.0,1.0,267,92,0.3445692883895131,175
874603,195,14,2023-05-03,2023-06-05,33,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,5951.0,4516.0,1.0,313,106,0.33865814696485624,207
874605,284,9,2023-05-03,2023-05-13,10,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,10033.0,4516.0,2.0,222,41,0.18468468468468469,181
874608,336,11,2023-05-03,2023-05-14,11,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,5287.0,4516.0,1.0,159,61,0.3836477987421384,98
874611,68,5,2023-05-03,2023-05-07,4,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9439.0,4516.0,2.0,535,251,0.4691588785046729,284
874628,349,11,2023-05-03,2023-05-31,28,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,10038.0,369.0,2.0,435,106,0.24367816091954023,329
874635,166,10,2023-05-03,2023-05-17,14,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,5951.0,4516.0,1.0,152,31,0.20394736842105263,121
874637,55,7,2023-05-05,2023-05-22,17,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,8545.0,4516.0,1.0,260,64,0.24615384615384617,196
874666,297,18,2023-05-10,2023-06-14,35,2023-05-10,0.6184971098265896,50 이상,50 이상,,M,8545.0,4516.0,1.0,220,68,0.3090909090909091,152
874682,5,2,2023-05-03,2023-05-04,1,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,4808.0,271.0,1.0,7,1,0.14285714285714285,6
874710,582,14,2023-05-03,2023-06-06,34,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8509.0,369.0,1.0,286,219,0.7657342657342657,67
874718,658,29,2023-05-03,2023-06-10,38,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8545.0,4516.0,1.0,152,45,0.29605263157894735,107
874742,398,11,2023-05-03,2023-05-15,12,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8512.0,369.0,1.0,166,36,0.21686746987951808,130
874758,28,4,2023-05-03,2023-05-07,4,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9952.0,369.0,2.0,136,22,0.16176470588235295,114
874781,61,3,2023-05-03,2023-05-05,2,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9102.0,369.0,2.0,220,3,0.013636363636363636,217
874795,207,16,2023-05-03,2023-05-29,26,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,5287.0,4516.0,1.0,231,58,0.2510822510822511,173
874805,195,9,2023-05-03,2023-05-18,15,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9102.0,369.0,2.0,186,34,0.1827956989247312,152
874808,174,14,2023-05-03,2023-05-24,21,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,5287.0,4516.0,1.0,190,37,0.19473684210526315,153
874820,54,8,2023-05-03,2023-06-08,36,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,4773.0,369.0,2.0,220,37,0.16818181818181818,183
874830,117,4,2023-05-03,2023-05-06,3,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8872.0,369.0,2.0,110,32,0.2909090909090909,78
874847,206,8,2023-05-03,2023-05-16,13,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9771.0,369.0,1.0,260,59,0.22692307692307692,201
874862,764,13,2023-05-03,2023-05-20,17,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,321.0,369.0,2.0,312,80,0.2564102564102564,232
874865,181,10,2023-05-03,2023-05-22,19,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,915.0,369.0,1.0,463,141,0.3045356371490281,322
874870,226,21,2023-05-03,2023-06-08,36,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8545.0,4516.0,1.0,155,89,0.5741935483870968,66
874872,116,7,2023-05-03,2023-05-19,16,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9102.0,369.0,2.0,203,135,0.6650246305418719,68
874880,125,9,2023-05-03,2023-05-12,9,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8512.0,369.0,1.0,157,31,0.19745222929936307,126
874906,163,16,2023-05-03,2023-05-29,26,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,915.0,369.0,1.0,88,0,0.0,88
874913,56,3,2023-05-03,2023-05-06,3,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9820.0,369.0,1.0,614,318,0.5179153094462541,296
874916,396,8,2023-05-03,2023-05-11,8,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9066.0,369.0,2.0,188,43,0.22872340425531915,145
874929,139,17,2023-05-03,2023-06-06,34,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,915.0,369.0,1.0,8,0,0.0,8
874999,543,20,2023-05-03,2023-06-07,35,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9902.0,369.0,2.0,456,117,0.2565789473684211,339
875012,426,10,2023-05-03,2023-06-25,53,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,1379.0,369.0,1.0,160,28,0.175,132
875026,362,11,2023-05-03,2023-05-27,24,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8872.0,369.0,2.0,245,23,0.09387755102040816,222
875028,186,10,2023-05-03,2023-05-16,13,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,8438.0,369.0,1.0,241,106,0.43983402489626555,135
875035,412,23,2023-05-03,2023-06-02,30,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9056.0,369.0,2.0,191,27,0.14136125654450263,164
875042,171,11,2023-05-03,2023-05-16,13,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9789.0,369.0,2.0,122,24,0.19672131147540983,98
875046,76,6,2023-05-03,2023-05-27,24,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9081.0,369.0,1.0,424,125,0.294811320754717,299
875052,286,6,2023-05-03,2023-05-08,5,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,10111.0,369.0,2.0,239,29,0.12133891213389121,210
875062,158,10,2023-05-03,2023-07-23,81,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,10115.0,369.0,3.0,345,217,0.6289855072463768,128
875083,579,22,2023-05-03,2023-07-31,89,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,915.0,369.0,1.0,316,48,0.1518987341772152,268
875114,125,6,2023-05-03,2023-05-22,19,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9771.0,369.0,1.0,352,100,0.2840909090909091,252
875183,370,11,2023-05-03,2023-05-14,11,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,930.0,369.0,1.0,121,38,0.3140495867768595,83
875198,317,12,2023-05-06,2023-05-19,13,2023-05-06,0.32786885245901637,50 미만,,50 미만,M,8438.0,369.0,1.0,176,92,0.5227272727272727,84
875200,220,12,2023-05-03,2023-05-30,27,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,2765.0,369.0,3.0,746,275,0.36863270777479895,471
875201,141,12,2023-05-03,2023-07-31,89,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,930.0,369.0,1.0,319,62,0.19435736677115986,257
875203,122,7,2023-05-03,2023-05-10,7,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,10018.0,4516.0,2.0,227,55,0.2422907488986784,172
875207,1,1,2023-05-03,2023-05-03,0,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,916.0,369.0,1.0,131,12,0.0916030534351145,119
875209,129,9,2023-05-03,2023-06-09,37,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,5287.0,4516.0,1.0,279,158,0.5663082437275986,121
875213,116,6,2023-05-03,2023-05-27,24,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,2765.0,369.0,3.0,210,20,0.09523809523809523,190
875217,64,6,2023-05-03,2023-05-08,5,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,10038.0,369.0,2.0,120,13,0.10833333333333334,107
875231,293,15,2023-05-03,2023-05-28,25,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,3560.0,369.0,2.0,59,44,0.7457627118644068,15
875240,678,11,2023-05-03,2023-06-04,32,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,1058.0,369.0,2.0,249,18,0.07228915662650602,231
875247,511,10,2023-05-03,2023-05-23,20,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,10153.0,4516.0,2.0,469,159,0.3390191897654584,310
875257,303,12,2023-05-03,2023-05-21,18,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,1212.0,369.0,3.0,783,371,0.47381864623243936,412
875275,15,5,2023-05-03,2023-05-09,6,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,915.0,369.0,1.0,46,0,0.0,46
875295,260,13,2023-05-03,2023-05-28,25,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,5951.0,4516.0,1.0,282,69,0.24468085106382978,213
875300,939,35,2023-05-03,2023-06-21,49,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,6513.0,369.0,1.0,281,85,0.302491103202847,196
875308,192,14,2023-05-03,2023-06-11,39,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,10115.0,369.0,3.0,361,138,0.38227146814404434,223
875311,228,4,2023-05-05,2023-05-08,3,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,10168.0,369.0,3.0,120,18,0.15,102
875314,81,18,2023-05-03,2023-05-27,24,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,6513.0,369.0,1.0,64,23,0.359375,41
875316,210,13,2023-05-03,2023-05-21,18,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9593.0,4516.0,1.0,74,24,0.32432432432432434,50
875322,236,13,2023-05-06,2023-05-29,23,2023-05-06,0.32786885245901637,50 미만,,50 미만,F,9568.0,4516.0,1.0,88,10,0.11363636363636363,78
875329,158,12,2023-05-03,2023-06-01,29,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,10168.0,369.0,3.0,130,39,0.3,91
875330,2,2,2023-05-03,2023-05-04,1,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9771.0,369.0,1.0,69,7,0.10144927536231885,62
875336,190,6,2023-05-05,2023-05-10,5,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10175.0,352.0,1.0,126,19,0.15079365079365079,107
875341,235,10,2023-05-03,2023-05-14,11,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,10038.0,369.0,2.0,178,89,0.5,89
875348,194,10,2023-05-03,2023-05-30,27,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9066.0,369.0,2.0,227,58,0.2555066079295154,169
875357,520,21,2023-05-05,2023-06-26,52,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10175.0,352.0,1.0,249,63,0.25301204819277107,186
875358,199,12,2023-05-05,2023-05-28,23,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10175.0,352.0,1.0,166,51,0.3072289156626506,115
875361,123,5,2023-05-05,2023-05-09,4,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10175.0,352.0,1.0,50,32,0.64,18
875368,85,5,2023-05-05,2023-05-09,4,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,10175.0,352.0,1.0,128,26,0.203125,102
875373,173,5,2023-05-05,2023-05-17,12,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,10175.0,352.0,1.0,255,136,0.5333333333333333,119
875397,49,4,2023-05-04,2023-05-07,3,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,10038.0,369.0,2.0,192,50,0.2604166666666667,142
875414,205,7,2023-05-03,2023-05-09,6,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9102.0,369.0,2.0,111,56,0.5045045045045045,55
875415,282,15,2023-05-06,2023-05-31,25,2023-05-06,0.32786885245901637,50 미만,,50 미만,F,10196.0,369.0,3.0,379,108,0.2849604221635884,271
875430,90,4,2023-05-05,2023-05-28,23,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,10175.0,352.0,1.0,98,50,0.5102040816326531,48
875434,138,7,2023-05-03,2023-05-11,8,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,1379.0,369.0,1.0,110,35,0.3181818181818182,75
875440,537,10,2023-05-03,2023-05-12,9,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,930.0,369.0,1.0,223,56,0.25112107623318386,167
875444,72,10,2023-05-03,2023-05-12,9,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,8512.0,369.0,1.0,259,35,0.13513513513513514,224
875450,88,8,2023-05-03,2023-06-01,29,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9952.0,369.0,2.0,122,5,0.040983606557377046,117
875453,596,17,2023-05-03,2023-05-29,26,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,10018.0,4516.0,2.0,576,144,0.25,432
875456,281,14,2023-05-03,2023-06-07,35,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9820.0,369.0,1.0,309,78,0.2524271844660194,231
875474,300,13,2023-05-03,2023-05-21,18,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9820.0,369.0,1.0,101,5,0.04950495049504951,96
875481,374,17,2023-05-03,2023-07-11,69,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9593.0,4516.0,1.0,402,90,0.22388059701492538,312
875493,64,7,2023-05-03,2023-05-31,28,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,5287.0,4516.0,1.0,307,49,0.15960912052117263,258
875504,102,5,2023-05-03,2023-05-07,4,2023-05-03,0.42297650130548303,50 미만,,50 미만,M,9771.0,369.0,1.0,121,27,0.2231404958677686,94
875510,121,7,2023-05-03,2023-05-11,8,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,916.0,369.0,1.0,232,52,0.22413793103448276,180
875597,64,11,2023-05-04,2023-06-06,33,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,321.0,369.0,2.0,178,53,0.29775280898876405,125
875612,77,10,2023-05-03,2023-06-17,45,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,519.0,271.0,1.0,57,1,0.017543859649122806,56
875618,53,7,2023-05-03,2023-05-10,7,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,9066.0,369.0,2.0,39,5,0.1282051282051282,34
875624,176,23,2023-05-03,2023-06-22,50,2023-05-03,0.42297650130548303,50 미만,,50 미만,F,321.0,369.0,2.0,105,4,0.0380952380952381,101
