user_id,total_votes,unique_days,first_vote,last_vote,active_days,cohort_day,retention_day8,ret_group,ret_group_over,ret_group_under,gender,group_id,school_id,grade,total_votes_received,opposite_votes_received,opposite_vote_ratio,same_gender_votes_received
878482,96,5,2023-05-04,2023-05-10,6,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,2481.0,369.0,2.0,154,102,0.6623376623376623,52
878498,264,8,2023-05-04,2023-05-13,9,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,8509.0,369.0,1.0,113,20,0.17699115044247787,93
878500,182,6,2023-05-04,2023-05-09,5,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,8509.0,369.0,1.0,330,109,0.3303030303030303,221
878553,432,9,2023-05-04,2023-05-12,8,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,8509.0,369.0,1.0,95,21,0.22105263157894736,74
878573,150,5,2023-05-05,2023-05-24,19,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,8780.0,352.0,1.0,217,123,0.5668202764976958,94
878592,155,9,2023-05-04,2023-05-22,18,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9789.0,369.0,2.0,40,21,0.525,19
878598,103,5,2023-05-04,2023-05-14,10,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9056.0,369.0,2.0,69,13,0.18840579710144928,56
878602,116,4,2023-05-04,2023-05-12,8,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9056.0,369.0,2.0,155,48,0.3096774193548387,107
878604,91,4,2023-05-04,2023-05-07,3,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10038.0,369.0,2.0,147,9,0.061224489795918366,138
878612,86,6,2023-05-04,2023-05-13,9,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,1058.0,369.0,2.0,108,21,0.19444444444444445,87
878623,195,5,2023-05-04,2023-05-08,4,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9066.0,369.0,2.0,122,11,0.09016393442622951,111
878628,160,5,2023-05-04,2023-05-09,5,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9952.0,369.0,2.0,132,42,0.3181818181818182,90
878642,88,4,2023-05-04,2023-05-12,8,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9056.0,369.0,2.0,125,0,0.0,125
878657,62,4,2023-05-04,2023-05-10,6,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9350.0,4516.0,1.0,389,200,0.5141388174807198,189
878679,195,5,2023-05-04,2023-05-24,20,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9902.0,369.0,2.0,407,83,0.20393120393120392,324
878720,60,6,2023-05-04,2023-05-14,10,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9066.0,369.0,2.0,8,3,0.375,5
878726,80,4,2023-05-04,2023-05-08,4,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,1058.0,369.0,2.0,39,11,0.28205128205128205,28
878737,67,5,2023-05-04,2023-05-16,12,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,3560.0,369.0,2.0,112,42,0.375,70
878787,129,3,2023-05-05,2023-05-07,2,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,2414.0,352.0,1.0,60,12,0.2,48
878864,93,6,2023-05-04,2023-05-16,12,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,8872.0,369.0,2.0,303,74,0.24422442244224424,229
878909,420,11,2023-05-04,2023-05-21,17,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9399.0,4516.0,1.0,423,111,0.2624113475177305,312
878915,336,4,2023-05-04,2023-05-07,3,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9593.0,4516.0,1.0,77,13,0.16883116883116883,64
879000,61,6,2023-05-04,2023-05-11,7,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9925.0,369.0,2.0,30,1,0.03333333333333333,29
879015,438,10,2023-05-04,2023-05-17,13,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,10339.0,369.0,3.0,190,49,0.2578947368421053,141
879018,132,12,2023-05-04,2023-05-18,14,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9081.0,369.0,1.0,196,102,0.5204081632653061,94
879059,110,9,2023-05-04,2023-05-23,19,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9925.0,369.0,2.0,229,40,0.17467248908296942,189
879060,20,2,2023-05-04,2023-05-05,1,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9952.0,369.0,2.0,45,6,0.13333333333333333,39
879066,90,6,2023-05-04,2023-05-10,6,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10168.0,369.0,3.0,171,61,0.3567251461988304,110
879067,352,11,2023-05-04,2023-05-19,15,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,321.0,369.0,2.0,181,53,0.292817679558011,128
879085,111,6,2023-05-04,2023-05-09,5,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9952.0,369.0,2.0,144,20,0.1388888888888889,124
879122,176,15,2023-05-04,2023-05-25,21,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,757.0,271.0,2.0,78,2,0.02564102564102564,76
879140,134,10,2023-05-04,2023-05-19,15,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,8512.0,369.0,1.0,64,18,0.28125,46
879159,4,3,2023-05-04,2023-05-06,2,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,519.0,271.0,1.0,19,1,0.05263157894736842,18
879167,100,3,2023-05-04,2023-05-06,2,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,3946.0,271.0,2.0,62,21,0.3387096774193548,41
879172,197,11,2023-05-04,2023-05-17,13,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,3946.0,271.0,2.0,27,24,0.8888888888888888,3
879200,68,6,2023-05-04,2023-05-18,14,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,3949.0,271.0,1.0,72,26,0.3611111111111111,46
879202,141,6,2023-05-04,2023-05-16,12,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,8509.0,369.0,1.0,232,31,0.1336206896551724,201
879209,289,10,2023-05-04,2023-05-25,21,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9771.0,369.0,1.0,202,37,0.18316831683168316,165
879229,107,4,2023-05-04,2023-05-07,3,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,1058.0,369.0,2.0,177,53,0.2994350282485876,124
879241,132,4,2023-05-05,2023-05-08,3,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10955.0,352.0,2.0,187,49,0.2620320855614973,138
879254,293,11,2023-05-04,2023-05-16,12,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,8512.0,369.0,1.0,41,5,0.12195121951219512,36
879271,7,3,2023-05-05,2023-05-10,5,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,10955.0,352.0,2.0,32,12,0.375,20
879296,96,12,2023-05-04,2023-05-24,20,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,4127.0,271.0,1.0,32,1,0.03125,31
879308,221,5,2023-05-04,2023-05-08,4,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10111.0,369.0,2.0,60,6,0.1,54
879322,55,4,2023-05-04,2023-05-23,19,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,3946.0,271.0,2.0,34,3,0.08823529411764706,31
879324,93,5,2023-05-04,2023-05-08,4,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9952.0,369.0,2.0,50,41,0.82,9
879325,434,6,2023-05-04,2023-05-09,5,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,3560.0,369.0,2.0,207,75,0.36231884057971014,132
879344,403,13,2023-05-04,2023-05-21,17,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,8872.0,369.0,2.0,61,17,0.2786885245901639,44
879364,79,4,2023-05-04,2023-05-10,6,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,1058.0,369.0,2.0,154,34,0.22077922077922077,120
879388,54,3,2023-05-04,2023-05-07,3,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,4773.0,369.0,2.0,180,47,0.2611111111111111,133
879391,18,3,2023-05-05,2023-05-17,12,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,10038.0,369.0,2.0,123,68,0.5528455284552846,55
879441,207,6,2023-05-04,2023-05-09,5,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9902.0,369.0,2.0,272,63,0.23161764705882354,209
879467,394,11,2023-05-04,2023-05-16,12,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9102.0,369.0,2.0,163,28,0.17177914110429449,135
879495,114,7,2023-05-04,2023-05-18,14,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,1212.0,369.0,3.0,77,3,0.03896103896103896,74
879572,362,9,2023-05-04,2023-05-12,8,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,2765.0,369.0,3.0,218,58,0.26605504587155965,160
879624,251,13,2023-05-04,2023-05-24,20,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,915.0,369.0,1.0,115,49,0.4260869565217391,66
879628,143,8,2023-05-05,2023-05-18,13,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,2417.0,352.0,2.0,338,136,0.40236686390532544,202
879642,257,9,2023-05-04,2023-05-12,8,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,10259.0,4516.0,1.0,392,50,0.12755102040816327,342
879667,707,21,2023-05-04,2023-05-25,21,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9418.0,4516.0,1.0,153,3,0.0196078431372549,150
879748,313,6,2023-05-04,2023-05-09,5,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9902.0,369.0,2.0,84,4,0.047619047619047616,80
879781,759,20,2023-05-04,2023-05-24,20,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,10153.0,4516.0,2.0,197,41,0.20812182741116753,156
879810,65,4,2023-05-04,2023-05-10,6,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,10033.0,4516.0,2.0,118,6,0.05084745762711865,112
879875,140,10,2023-05-04,2023-05-14,10,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9465.0,4516.0,2.0,255,81,0.3176470588235294,174
879904,517,11,2023-05-04,2023-05-15,11,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9503.0,4516.0,2.0,404,104,0.25742574257425743,300
879918,386,9,2023-05-04,2023-05-14,10,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9066.0,369.0,2.0,270,115,0.42592592592592593,155
879928,202,5,2023-05-04,2023-05-16,12,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9952.0,369.0,2.0,85,34,0.4,51
879952,241,6,2023-05-04,2023-05-11,7,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10601.0,369.0,3.0,296,168,0.5675675675675675,128
879960,35,5,2023-05-04,2023-05-19,15,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,4144.0,271.0,1.0,48,14,0.2916666666666667,34
879980,45,14,2023-05-04,2023-05-25,21,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,757.0,271.0,2.0,23,3,0.13043478260869565,20
880011,199,8,2023-05-04,2023-05-11,7,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,10601.0,369.0,3.0,367,123,0.335149863760218,244
880022,135,5,2023-05-04,2023-05-08,4,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10601.0,369.0,3.0,120,63,0.525,57
880050,173,8,2023-05-10,2023-05-19,9,2023-05-10,0.6184971098265896,50 이상,50 이상,,F,11104.0,5491.0,1.0,142,82,0.5774647887323944,60
880058,462,14,2023-05-04,2023-05-22,18,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10601.0,369.0,3.0,217,106,0.48847926267281105,111
880082,78,5,2023-05-05,2023-05-09,4,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,10115.0,369.0,3.0,182,37,0.2032967032967033,145
880088,191,8,2023-05-04,2023-05-14,10,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,1212.0,369.0,3.0,858,312,0.36363636363636365,546
880089,228,7,2023-05-04,2023-05-11,7,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,10196.0,369.0,3.0,241,89,0.36929460580912865,152
880093,382,7,2023-05-05,2023-05-11,6,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,10196.0,369.0,3.0,272,55,0.20220588235294118,217
880096,118,8,2023-05-04,2023-05-16,12,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,7914.0,271.0,2.0,14,7,0.5,7
880105,138,6,2023-05-04,2023-05-10,6,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,8872.0,369.0,2.0,149,63,0.4228187919463087,86
880111,20,2,2023-05-04,2023-05-05,1,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9789.0,369.0,2.0,112,16,0.14285714285714285,96
880122,227,5,2023-05-04,2023-05-09,5,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9403.0,4516.0,1.0,247,105,0.4251012145748988,142
880126,115,6,2023-05-04,2023-05-12,8,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,10115.0,369.0,3.0,597,217,0.36348408710217756,380
880151,36,2,2023-05-04,2023-05-05,1,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,10038.0,369.0,2.0,44,10,0.22727272727272727,34
880158,225,6,2023-05-04,2023-05-09,5,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,11123.0,369.0,3.0,108,5,0.046296296296296294,103
880161,200,10,2023-05-04,2023-05-21,17,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10168.0,369.0,3.0,190,27,0.14210526315789473,163
880171,40,4,2023-05-04,2023-05-10,6,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,915.0,369.0,1.0,39,14,0.358974358974359,25
880194,120,6,2023-05-04,2023-05-10,6,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,3560.0,369.0,2.0,189,63,0.3333333333333333,126
880224,44,7,2023-05-04,2023-05-20,16,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,915.0,369.0,1.0,30,2,0.06666666666666667,28
880280,278,8,2023-05-04,2023-05-12,8,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10601.0,369.0,3.0,418,83,0.19856459330143542,335
880337,78,6,2023-05-04,2023-05-17,13,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,10115.0,369.0,3.0,256,52,0.203125,204
880428,46,4,2023-05-04,2023-05-07,3,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9102.0,369.0,2.0,45,11,0.24444444444444444,34
880437,201,18,2023-05-04,2023-05-23,19,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9403.0,4516.0,1.0,129,31,0.24031007751937986,98
880470,61,5,2023-05-04,2023-05-21,17,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,5671.0,271.0,1.0,196,10,0.05102040816326531,186
880508,139,9,2023-05-04,2023-05-14,10,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9593.0,4516.0,1.0,131,105,0.8015267175572519,26
880518,572,20,2023-05-04,2023-05-25,21,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,11123.0,369.0,3.0,467,195,0.41755888650963596,272
880525,247,14,2023-05-04,2023-05-23,19,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9771.0,369.0,1.0,65,37,0.5692307692307692,28
880550,366,13,2023-05-04,2023-05-22,18,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,930.0,369.0,1.0,97,12,0.12371134020618557,85
880570,266,11,2023-05-04,2023-05-20,16,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9503.0,4516.0,2.0,309,17,0.05501618122977346,292
880572,521,15,2023-05-04,2023-05-22,18,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9081.0,369.0,1.0,154,43,0.2792207792207792,111
880592,532,14,2023-05-05,2023-05-21,16,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,11243.0,352.0,2.0,189,54,0.2857142857142857,135
880602,303,9,2023-05-04,2023-05-13,9,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9056.0,369.0,2.0,6,6,1.0,0
880623,377,11,2023-05-04,2023-05-16,12,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10115.0,369.0,3.0,364,22,0.06043956043956044,342
880643,346,13,2023-05-04,2023-05-19,15,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10601.0,369.0,3.0,311,23,0.07395498392282958,288
880658,292,10,2023-05-04,2023-05-15,11,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10339.0,369.0,3.0,217,22,0.10138248847926268,195
880692,419,12,2023-05-04,2023-05-18,14,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,8872.0,369.0,2.0,77,9,0.11688311688311688,68
880711,293,16,2023-05-04,2023-05-24,20,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,3833.0,271.0,1.0,482,328,0.6804979253112033,154
880731,167,8,2023-05-09,2023-05-18,9,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,11079.0,5491.0,1.0,118,63,0.5338983050847458,55
880781,108,7,2023-05-04,2023-05-14,10,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,11123.0,369.0,3.0,193,79,0.40932642487046633,114
880801,309,10,2023-05-04,2023-05-20,16,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,1058.0,369.0,2.0,39,2,0.05128205128205128,37
880875,326,13,2023-05-05,2023-05-25,20,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,9403.0,4516.0,1.0,143,45,0.3146853146853147,98
880885,114,5,2023-05-04,2023-05-09,5,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9465.0,4516.0,2.0,211,9,0.04265402843601896,202
880887,90,5,2023-05-06,2023-05-11,5,2023-05-06,0.32786885245901637,50 미만,,50 미만,M,11318.0,352.0,3.0,139,63,0.45323741007194246,76
880932,189,11,2023-05-04,2023-05-24,20,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,1212.0,369.0,3.0,263,57,0.21673003802281368,206
880964,144,8,2023-05-04,2023-05-14,10,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9952.0,369.0,2.0,35,18,0.5142857142857142,17
880973,201,7,2023-05-04,2023-05-11,7,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10782.0,369.0,3.0,143,27,0.1888111888111888,116
881024,7,1,2023-05-21,2023-05-21,0,2023-05-21,0.544973544973545,50 이상,50 이상,,F,4144.0,271.0,1.0,28,6,0.21428571428571427,22
881048,184,15,2023-05-04,2023-05-25,21,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10782.0,369.0,3.0,147,17,0.11564625850340136,130
881066,125,6,2023-05-04,2023-05-09,5,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,1058.0,369.0,2.0,58,16,0.27586206896551724,42
881077,305,11,2023-05-04,2023-05-21,17,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9350.0,4516.0,1.0,287,143,0.49825783972125437,144
881132,88,4,2023-05-04,2023-05-07,3,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9102.0,369.0,2.0,196,9,0.04591836734693878,187
881139,91,5,2023-05-04,2023-05-10,6,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,5287.0,4516.0,1.0,354,185,0.5225988700564972,169
881158,21,3,2023-05-04,2023-05-06,2,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9102.0,369.0,2.0,31,12,0.3870967741935484,19
881166,70,7,2023-05-04,2023-05-13,9,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9820.0,369.0,1.0,71,20,0.28169014084507044,51
881179,92,6,2023-05-04,2023-05-11,7,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10196.0,369.0,3.0,297,165,0.5555555555555556,132
881187,40,7,2023-05-05,2023-05-25,20,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,5516.0,271.0,1.0,48,12,0.25,36
881189,506,12,2023-05-04,2023-05-15,11,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9081.0,369.0,1.0,241,43,0.17842323651452283,198
881233,132,5,2023-05-04,2023-05-08,4,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,10782.0,369.0,3.0,169,39,0.23076923076923078,130
881242,142,6,2023-05-20,2023-05-25,5,2023-05-20,0.6993865030674846,50 이상,50 이상,,F,11395.0,4426.0,1.0,208,71,0.34134615384615385,137
881273,125,4,2023-05-08,2023-05-11,3,2023-05-08,0.4899328859060403,50 미만,,50 미만,F,9081.0,369.0,1.0,66,9,0.13636363636363635,57
881298,626,8,2023-05-04,2023-05-12,8,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,10339.0,369.0,3.0,361,165,0.45706371191135736,196
881301,108,3,2023-05-05,2023-05-07,2,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,8780.0,352.0,1.0,108,8,0.07407407407407407,100
881311,233,13,2023-05-04,2023-05-25,21,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,930.0,369.0,1.0,271,114,0.42066420664206644,157
881334,332,11,2023-05-04,2023-05-16,12,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9081.0,369.0,1.0,360,30,0.08333333333333333,330
881335,535,18,2023-05-04,2023-05-23,19,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,5287.0,4516.0,1.0,45,14,0.3111111111111111,31
881336,498,10,2023-05-04,2023-05-13,9,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9081.0,369.0,1.0,366,226,0.6174863387978142,140
881346,232,5,2023-05-04,2023-05-08,4,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9393.0,4516.0,2.0,246,31,0.12601626016260162,215
881393,478,13,2023-05-04,2023-05-16,12,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,7882.0,369.0,3.0,279,224,0.8028673835125448,55
881397,195,9,2023-05-05,2023-05-20,15,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,9102.0,369.0,2.0,99,29,0.29292929292929293,70
881403,10,1,2023-05-04,2023-05-04,0,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,7882.0,369.0,3.0,151,29,0.19205298013245034,122
881424,621,16,2023-05-04,2023-05-23,19,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10196.0,369.0,3.0,507,103,0.20315581854043394,404
881478,627,20,2023-05-04,2023-05-23,19,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10168.0,369.0,3.0,105,46,0.4380952380952381,59
881480,7,3,2023-05-05,2023-05-09,4,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10601.0,369.0,3.0,39,5,0.1282051282051282,34
881543,290,11,2023-05-04,2023-05-19,15,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9403.0,4516.0,1.0,166,60,0.3614457831325301,106
881572,208,13,2023-05-04,2023-05-20,16,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,6506.0,369.0,1.0,35,6,0.17142857142857143,29
881627,38,4,2023-05-06,2023-05-11,5,2023-05-06,0.32786885245901637,50 미만,,50 미만,F,930.0,369.0,1.0,91,27,0.2967032967032967,64
881639,340,8,2023-05-04,2023-05-14,10,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,11123.0,369.0,3.0,152,69,0.45394736842105265,83
881683,141,4,2023-05-04,2023-05-07,3,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10038.0,369.0,2.0,105,14,0.13333333333333333,91
881740,144,6,2023-05-04,2023-05-09,5,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,8872.0,369.0,2.0,249,52,0.20883534136546184,197
881787,293,8,2023-05-04,2023-05-12,8,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,10782.0,369.0,3.0,294,69,0.23469387755102042,225
881822,2,1,2023-05-04,2023-05-04,0,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,9789.0,369.0,2.0,75,36,0.48,39
881886,61,7,2023-05-05,2023-05-17,12,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,1379.0,369.0,1.0,100,9,0.09,91
881945,152,9,2023-05-04,2023-05-15,11,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9403.0,4516.0,1.0,592,142,0.23986486486486486,450
881968,174,12,2023-05-04,2023-05-21,17,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9593.0,4516.0,1.0,190,31,0.1631578947368421,159
881980,10,1,2023-05-04,2023-05-04,0,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,7882.0,369.0,3.0,125,29,0.232,96
881991,160,6,2023-05-04,2023-05-12,8,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,2481.0,369.0,2.0,91,51,0.5604395604395604,40
882023,117,8,2023-05-04,2023-05-24,20,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,3950.0,271.0,2.0,25,3,0.12,22
882024,160,8,2023-05-04,2023-05-24,20,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,915.0,369.0,1.0,89,25,0.2808988764044944,64
882058,44,4,2023-05-04,2023-05-08,4,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9399.0,4516.0,1.0,329,24,0.0729483282674772,305
882072,100,8,2023-05-09,2023-05-21,12,2023-05-09,0.7316017316017316,50 이상,50 이상,,F,5051.0,5491.0,1.0,145,44,0.30344827586206896,101
882161,150,5,2023-05-04,2023-05-08,4,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9568.0,4516.0,1.0,359,43,0.11977715877437325,316
882166,304,11,2023-05-04,2023-05-18,14,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,10168.0,369.0,3.0,264,72,0.2727272727272727,192
882287,340,16,2023-05-05,2023-05-25,20,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,9399.0,4516.0,1.0,150,64,0.4266666666666667,86
882296,318,18,2023-05-05,2023-05-23,18,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,10614.0,352.0,1.0,175,85,0.4857142857142857,90
882327,87,6,2023-05-05,2023-05-10,5,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,10175.0,352.0,1.0,220,70,0.3181818181818182,150
882393,167,10,2023-05-04,2023-05-25,21,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9399.0,4516.0,1.0,157,73,0.46496815286624205,84
882427,556,18,2023-05-05,2023-05-23,18,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,11720.0,352.0,1.0,184,59,0.32065217391304346,125
882477,76,7,2023-05-04,2023-05-16,12,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9771.0,369.0,1.0,82,7,0.08536585365853659,75
882544,32,6,2023-05-04,2023-05-22,18,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,9925.0,369.0,2.0,59,19,0.3220338983050847,40
882580,229,13,2023-05-04,2023-05-20,16,2023-05-04,0.33532934131736525,50 미만,,50 미만,F,10196.0,369.0,3.0,144,26,0.18055555555555555,118
882687,380,16,2023-05-04,2023-05-20,16,2023-05-04,0.33532934131736525,50 미만,,50 미만,M,10196.0,369.0,3.0,275,94,0.3418181818181818,181
882737,285,13,2023-05-05,2023-05-25,20,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,7007.0,4516.0,1.0,159,60,0.37735849056603776,99
882805,104,6,2023-05-05,2023-05-11,6,2023-05-05,0.3165137614678899,50 미만,,50 미만,M,10955.0,352.0,2.0,140,55,0.39285714285714285,85
882875,353,13,2023-05-05,2023-05-21,16,2023-05-05,0.3165137614678899,50 미만,,50 미만,F,11837.0,352.0,1.0,14,0,0.0,14
882900,477,6,2023-05-20,2023-05-25,5,2023-05-20,0.6993865030674846,50 이상,50 이상,,F,11843.0,4426.0,1.0,312,128,0.41025641025641024,184
